longitude,latitude,Cena,Izby,Druh,Plocha,distance_from_centre
18.1640649,47.9860672,71990,1,1 izbový byt,35,80
17.884183,48.148724,112990,3,3 izbový byt,73,57.2
18.6461403,47.7777968,87990,2,2 izbový byt,63,121.2
18.171697,48.5584441,129990,3,3 izbový byt,72,90.7
18.1640649,47.9860672,121990,3,3 izbový byt,67,80
18.086038,48.3128725,113990,1,1 izbový byt,36,74.4
18.6011482,48.2192923,82500,3,3 izbový byt,64,110.6
18.1294132,47.7625785,81000,3,3 izbový byt,58,86.8
17.884183,48.148724,84990,2,2 izbový byt,56,57.2
17.884183,48.148724,84990,2,2 izbový byt,56,57.2
17.8638754,47.8101171,58000,3,3 izbový byt,59,67.1
17.8638754,47.8101171,58000,3,3 izbový byt,59,67.1
18.1294132,47.7625785,64900,3,3 izbový byt,53,86.8
18.6011482,48.2192923,92990,3,3 izbový byt,75,110.6
18.1294132,47.7625785,128000,3,3 izbový byt,72,86.8
18.1294132,47.7625785,95000,4,4 izbový byt,72,86.8
18.5184009,48.1986089,95000,4,4 izbový byt,92,104.3
18.6011482,48.2192923,87980,3,3 izbový byt,68,110.6
18.6461403,47.7777968,99490,3,3 izbový byt,59,121.2
18.1547116,47.9813601,65000,1,1 izbový byt,48,79.5
18.1805827,48.0909605,99000,2,2 izbový byt,70,79.4
18.0617735,48.298589,135000,3,3 izbový byt,84,72.3
18.604346,48.2136713,99911,3,3 izbový byt,74,110.8
18.0516667,47.8513889,79900,3,3 izbový byt,92,77.1
18.6011482,48.2192923,87900,3,3 izbový byt,68,110.6
18.1279567,47.9271874,83000,1,1 izbový byt,51,79.2
18.1640649,47.9860672,97500,2,2 izbový byt,57,80
18.1640649,47.9860672,99900,3,3 izbový byt,75,80
18.1640649,47.9860672,99900,3,3 izbový byt,75,80
18.6524543,47.9720218,52000,2,2 izbový byt,48,116
18.1640649,47.9860672,113000,3,3 izbový byt,82,80
18.086038,48.3128725,135000,1,1 izbový byt,42,74.4
18.086038,48.3128725,124550,3,3 izbový byt,84,74.4
18.086038,48.3128725,124550,3,3 izbový byt,84,74.4
18.086038,48.3128725,138000,3,3 izbový byt,73,74.4
18.1640649,47.9860672,72000,1,1 izbový byt,35,80
18.6011482,48.2192923,138000,4,4 izbový byt,92,110.6
18.9483762,48.0697748,55000,2,2 izbový byt,62,136.5
18.1640649,47.9860672,125000,3,3 izbový byt,84,80
18.6011482,48.2192923,99990,2,2 izbový byt,62,110.6
18.6011482,48.2192923,99990,2,2 izbový byt,66,110.6
18.6011482,48.2192923,113990,3,3 izbový byt,77,110.6
18.171697,48.5584441,105000,3,3 izbový byt,66,90.7
18.1640649,47.9860672,119000,3,3 izbový byt,84,80
18.4619925,48.1313987,53000,3,3 izbový byt,63,100.1
18.1640649,47.9860672,104990,3,3 izbový byt,66,80
18.1640649,47.9860672,139000,3,3 izbový byt,77,80
18.1279567,47.9271874,105000,2,2 izbový byt,105,79.2
18.1279567,47.9271874,162000,5,5 a viac izbový byt,216,79.2
18.1279567,47.9271874,90000,3,3 izbový byt,77,79.2
18.1279567,47.9271874,145000,3,3 izbový byt,158,79.2
18.6011482,48.2192923,133490,3,3 izbový byt,90,110.6
18.1640649,47.9860672,79000,2,2 izbový byt,52,80
18.1640649,47.9860672,134990,3,3 izbový byt,74,80
18.9483762,48.0697748,69990,3,3 izbový byt,81,136.5
18.6524543,47.9720218,84990,3,3 izbový byt,97,116
18.6011482,48.2192923,120990,3,3 izbový byt,82,110.6
18.1640649,47.9860672,124000,3,3 izbový byt,61,80
18.1640649,47.9860672,101000,2,2 izbový byt,62,80
18.6011482,48.2192923,120990,3,3 izbový byt,82,110.6
18.1640649,47.9860672,89000,2,2 izbový byt,68,80
18.1640649,47.9860672,69990,1,1 izbový byt,35,80
18.1640649,47.9860672,142900,3,3 izbový byt,79,80
18.171697,48.5584441,99850,2,2 izbový byt,66,90.7
18.6011482,48.2192923,118000,4,4 izbový byt,85,110.6
18.1640649,47.9860672,132000,3,3 izbový byt,74,80
18.086038,48.3128725,162000,3,3 izbový byt,75,74.4
18.6011482,48.2192923,88000,3,3 izbový byt,69,110.6
18.7445651,48.2909126,51990,2,2 izbový byt,49,121.9
18.6011482,48.2192923,97000,3,3 izbový byt,79,110.6
18.086038,48.3128725,135000,2,2 izbový byt,68,74.4
18.1640649,47.9860672,99900,2,2 izbový byt,49,80
18.171697,48.5584441,105000,2,2 izbový byt,66,90.7
18.6011482,48.2192923,56000,1,1 izbový byt,36,110.6
18.5978004,48.2161928,95000,3,3 izbový byt,73,110.3
18.6030776,48.2221835,87000,2,2 izbový byt,62,110.8
18.6011482,48.2192923,122500,3,3 izbový byt,84,110.6
18.5172976,48.2964182,89000,3,3 izbový byt,84,105.3
18.6011482,48.2192923,105000,3,3 izbový byt,84,110.6
18.7445651,48.2909126,63000,3,3 izbový byt,66,121.9
18.6026294,48.2057292,93000,3,3 izbový byt,62,110.6
18.612751,48.2037717,62500,1,1 izbový byt,36,111.3
18.612751,48.2037717,118500,3,3 izbový byt,84,111.3
18.6245889,48.2157181,113000,4,4 izbový byt,94,112.3
18.6061041,48.2104516,135000,3,3 izbový byt,82,110.9
18.6237165,48.215106,129000,4,4 izbový byt,92,112.2
18.171697,48.5584441,93000,3,3 izbový byt,80,90.7
18.10827453,48.31377984,123000,1,1 izbový byt,39,76
18.7471588,48.28762525,65000,3,3 izbový byt,67,122.1
18.6011482,48.2192923,75000,1,1 izbový byt,35,110.6
18.1294132,47.7625785,105000,3,3 izbový byt,80,86.8
18.0967812,48.3098012,148000,3,3 izbový byt,80,75.1
18.108564,48.3463526,176500,4,4 izbový byt,101,77
18.0453021,48.3103286,159000,3,3 izbový byt,75,71.4
18.1716939,47.9923235,79000,1,1 izbový byt,36,80.4
18.5984375,48.217424,99000,3,3 izbový byt,74,110.4
18.0873,48.31486,142000,3,3 izbový byt,68,74.6
18.0453021,48.3103286,126000,2,2 izbový byt,68,71.4
18.1738074,48.5591663,87000,2,2 izbový byt,56,90.9
18.1294132,47.7625785,75000,2,2 izbový byt,57,86.8
18.6540261,48.0490172,75000,3,3 izbový byt,68,114.9
18.3086177,48.2435625,110000,2,2 izbový byt,56,89.3
18.1571098,47.9881643,95000,2,2 izbový byt,52,79.5
18.0873,48.31486,129500,2,3 izbový byt,58,74.6
18.0453021,48.3103286,129000,3,3 izbový byt,84,71.4
18.0453021,48.3103286,115000,2,2 izbový byt,64,71.4
18.1294132,47.7625785,93000,4,4 izbový byt,80,86.8
18.5984375,48.217424,72000,1,1 izbový byt,36,110.4
18.0453021,48.3103286,119500,2,2 izbový byt,56,71.4
18.1294132,47.7625785,80000,3,3 izbový byt,72,86.8
18.1765066,48.5535812,130000,3,3 izbový byt,75,90.7
18.1571098,47.9881643,87000,2,2 izbový byt,68,79.5
18.1571098,47.9881643,100000,2,2 izbový byt,55,79.5
18.0967812,48.3098012,155000,3,3 izbový byt,80,75.1
18.3086177,48.2435625,79000,1,1 izbový byt,37,89.3
18.1571098,47.9881643,72000,1,1 izbový byt,36,79.5
18.1700065,48.5589454,149000,4,4 izbový byt,98,90.6
18.1700065,48.5589454,135000,4,4 izbový byt,84,90.6
18.1738074,48.5591663,148000,2,2 izbový byt,67,90.9
18.1571098,47.9881643,119000,3,3 izbový byt,85,79.5
17.8756083,48.1513924,89000,3,3 izbový byt,68,56.6
18.1294132,47.7625785,75000,2,2 izbový byt,56,86.8
18.0967812,48.3098012,107000,1,1 izbový byt,36,75.1
18.5984375,48.217424,72900,3,2 izbový byt,48,110.4
18.076376,48.3061414,134500,2,2 izbový byt,59,73.6
18.06855,48.29711,142000,3,3 izbový byt,78,72.8
18.1700065,48.5589454,99000,2,2 izbový byt,60,90.6
18.5984375,48.217424,65000,1,1 izbový byt,36,110.4
18.0873,48.31486,150000,3,3 izbový byt,57,74.6
18.1571098,47.9881643,125000,3,3 izbový byt,80,79.5
18.1294132,47.7625785,97000,3,3 izbový byt,71,86.8
18.5984375,48.217424,89000,3,3 izbový byt,64,110.4
18.1571098,47.9881643,102500,3,3 izbový byt,63,79.5
18.1294132,47.7625785,72000,2,2 izbový byt,54,86.8
18.62432,48.2157078,127000,4,4 izbový byt,92,112.3
18.1571098,47.9881643,124000,3,3 izbový byt,64,79.5
17.8926448,48.167525,60000,1,1 izbový byt,30,57.9
18.076376,48.3061414,134000,2,2 izbový byt,54,73.6
18.0453021,48.3103286,160000,4,4 izbový byt,100,71.4
18.0453021,48.3103286,117000,1,1 izbový byt,38,71.4
18.1700065,48.5589454,89000,2,2 izbový byt,64,90.6
18.5612926,48.2925284,89000,2,2 izbový byt,67,108.5
18.6011482,48.2192923,124000,3,3 izbový byt,88,110.6
18.6011482,48.2192923,115000,4,4 izbový byt,80,110.6
18.1294132,47.7625785,73000,3,3 izbový byt,56,86.8
18.1294132,47.7625785,67900,2,2 izbový byt,52,86.8
18.086038,48.3128725,148000,2,2 izbový byt,64,74.4
18.12358456,47.76197367,79900,3,3 izbový byt,64,86.4
18.1104009,48.3109772,179000,3,3 izbový byt,78,76.1
18.1095868,47.7682657,74900,3,3 izbový byt,57,85.2
18.0932716,48.2947458,140000,2,2 izbový byt,62,74.5
18.1640649,47.9860672,105000,3,3 izbový byt,66,80
18.5975254,48.2166604,115000,3,3 izbový byt,78,110.3
18.5975254,48.2166604,73000,1,1 izbový byt,36,110.3
18.0938135,48.2984065,159000,3,3 izbový byt,62,74.6
18.0579161,48.3045676,135000,3,3 izbový byt,73,72.2
18.0988834,48.3106574,165000,3,3 izbový byt,73,75.3
18.1571098,47.9881643,107000,3,2 izbový byt,66,79.5
18.0967812,48.3098012,174000,4,4 izbový byt,112,75.1
18.1818302,47.9944626,117000,4,4 izbový byt,90,81.1
18.1266086,47.7678866,67900,2,2 izbový byt,52,86.3
18.0516667,47.8513889,50900,2,2 izbový byt,53,77.1
18.1266086,47.7678866,67900,2,2 izbový byt,53,86.3
18.9483762,48.0697748,54000,2,2 izbový byt,52,136.5
18.0728053,48.3078034,134990,2,2 izbový byt,59,73.3
18.1575794,47.9798852,108000,3,3 izbový byt,80,79.7
18.1818302,47.9944626,132000,3,3 izbový byt,77,81.1
18.1684247,47.9805569,95000,2,2 izbový byt,62,80.5
18.6251975,48.2166427,77000,2,2 izbový byt,51,112.3
18.1266086,47.7678866,67900,2,2 izbový byt,52,86.3
18.1787555,48.5588946,129500,3,3 izbový byt,68,91.2
18.53643393,47.98291313,81590,3,3 izbový byt,94,107.2
18.53643393,47.98291313,64780,2,2 izbový byt,70,107.2
18.53643393,47.98291313,72980,3,3 izbový byt,83,107.2
18.1640649,47.9860672,123000,3,3 izbový byt,84,80
18.1206045,47.7591123,97000,3,3 izbový byt,72,86.4
17.9836547,47.9260419,230000,4,4 izbový byt,271,69.1
18.1154552,47.7677363,86900,2,2 izbový byt,53,85.6
18.60842586,48.21643787,98000,3,3 izbový byt,59,111.1
18.60699892,48.21986919,120000,3,3 izbový byt,66,111
18.1571617,47.97825675,110000,3,3 izbový byt,65,79.7
18.086038,48.3128725,159900,4,4 izbový byt,83,74.4
18.1095868,47.7682657,82500,2,2 izbový byt,59,85.2
18.1684247,47.9805569,123000,3,3 izbový byt,84,80.5
18.1571098,47.9881643,109500,3,3 izbový byt,78,79.5
18.1961613,47.8799968,76000,3,3 izbový byt,62,85.7
18.1764379,48.0949769,124900,3,3 izbový byt,60,79.1
18.1294132,47.7625785,76500,3,3 izbový byt,68,86.8
18.1294132,47.7625785,98000,3,3 izbový byt,70,86.8
18.1764379,48.0949769,129000,3,3 izbový byt,70,79.1
18.1571098,47.9881643,123000,3,3 izbový byt,75,79.5
18.1294132,47.7625785,117900,3,3 izbový byt,67,86.8
17.9948528,47.918114,82000,3,3 izbový byt,77,70.2
18.1571098,47.9881643,125000,3,3 izbový byt,61,79.5
18.1571098,47.9881643,134000,2,3 izbový byt,61,79.5
18.0516667,47.8513889,74900,3,3 izbový byt,58,77.1
18.1294132,47.7625785,64900,3,2 izbový byt,53,86.8
18.1702293,47.9939118,82000,2,2 izbový byt,71,80.3
18.1571098,47.9881643,75000,1,1 izbový byt,36,79.5
18.1294132,47.7625785,79900,3,3 izbový byt,64,86.8
18.1294132,47.7625785,72000,2,2 izbový byt,55,86.8
18.1571098,47.9881643,110000,3,3 izbový byt,66,79.5
18.1571098,47.9881643,83000,2,2 izbový byt,67,79.5
18.136429,47.7619112,88000,4,4 izbový byt,82,87.3
18.1571098,47.9881643,94000,2,2 izbový byt,63,79.5
18.1294132,47.7625785,89900,3,3 izbový byt,78,86.8
18.1294132,47.7625785,85000,3,3 izbový byt,82,86.8
18.1294132,47.7625785,79900,3,3 izbový byt,73,86.8
18.1949767,47.8825282,76500,3,3 izbový byt,59,85.6
18.6004032,48.2156734,89990,3,3 izbový byt,65,110.5
18.612751,48.2037717,62000,1,1 izbový byt,36,111.3
18.1949767,47.8825282,73000,3,3 izbový byt,62,85.6
18.0932716,48.2947458,140000,2,2 izbový byt,60,74.5
18.9483762,48.0697748,62000,2,2 izbový byt,62,136.5
18.086038,48.3128725,169000,2,2 izbový byt,61,74.4
18.1063728,47.7706923,52000,1,1 izbový byt,28,84.8
18.1917473,47.8931991,76500,3,3 izbový byt,59,84.9
18.086038,48.3128725,179000,3,3 izbový byt,79,74.4
18.086038,48.3128725,125990,3,3 izbový byt,74,74.4
18.5952598,48.21501233,116990,4,4 izbový byt,84,110.1
18.6011482,48.2192923,77900,2,2 izbový byt,62,110.6
18.6011482,48.2192923,189000,3,3 izbový byt,65,110.6
18.1799191,48.5647478,108000,2,2 izbový byt,64,91.6
18.5965063,48.2118694,81000,3,3 izbový byt,68,110.2
18.1266086,47.7678866,67900,2,2 izbový byt,52,86.3
18.086038,48.3128725,250000,4,4 izbový byt,87,74.4
18.1571098,47.9881643,99900,2,2 izbový byt,55,79.5
18.6229408,48.2160486,81500,2,2 izbový byt,60,112.2
18.1474502,47.982715,73500,1,1 izbový byt,36,78.9
18.1332096,47.7624296,98500,3,3 izbový byt,70,87
18.0516667,47.8513889,57000,1,1 izbový byt,36,77.1
18.1332096,47.7624296,87000,3,3 izbový byt,66,87
18.12358456,47.76197367,77900,3,3 izbový byt,64,86.4
18.0516667,47.8513889,81900,3,3 izbový byt,66,77.1
18.0516667,47.8513889,79900,3,3 izbový byt,62,77.1
18.159002,47.981148,101000,3,3 izbový byt,61,79.8
18.1247092,47.7663962,82500,2,2 izbový byt,76,86.3
18.0516667,47.8513889,105000,3,3 izbový byt,78,77.1
18.0516667,47.8513889,88000,4,4 izbový byt,82,77.1
18.1603458,47.9878545,99900,2,2 izbový byt,55,79.7
18.1684247,47.9805569,73000,1,1 izbový byt,36,80.5
18.170141,47.9847096,99000,3,3 izbový byt,76,80.5
18.1684247,47.9805569,88000,2,2 izbový byt,62,80.5
18.3399932,48.102287,89000,3,3 izbový byt,53,91.2
17.8889861,48.1642945,125000,3,3 izbový byt,74,57.6
18.6524543,47.9720218,68000,3,3 izbový byt,65,116
17.9867626,47.9241583,143900,3,3 izbový byt,92,69.4
18.164236,47.9801333,116500,3,3 izbový byt,67,80.2
18.7204192,47.7987129,138000,2,2 izbový byt,58,125.6
18.1629668,47.9824856,118500,2,2 izbový byt,61,80.1
18.1629668,47.9824856,100500,2,2 izbový byt,51,80.1
18.1563161,47.9797862,120000,3,3 izbový byt,85,79.6
18.6011482,48.2192923,81000,2,2 izbový byt,66,110.6
18.2344204,48.6121196,77000,2,2 izbový byt,64,97.7
18.1747037,48.5618092,103000,2,2 izbový byt,62,91.1
18.171697,48.5584441,90000,1,1 izbový byt,42,90.7
17.8682811,48.3103258,113000,3,3 izbový byt,68,58.9
18.6011482,48.2192923,88000,3,3 izbový byt,78,110.6
18.6011482,48.2192923,116000,3,3 izbový byt,82,110.6
18.6011482,48.2192923,88000,3,3 izbový byt,79,110.6
18.68116307,47.79788209,77000,2,3 izbový byt,68,122.9
18.7087339,47.7948416,99900,3,3 izbový byt,63,124.9
18.1640649,47.9860672,143000,3,3 izbový byt,65,80
18.7445651,48.2909126,60000,3,3 izbový byt,66,121.9
18.6051464,48.2039771,54500,1,1 izbový byt,36,110.8
18.7126769,47.792547,104000,4,4 izbový byt,84,125.3
18.17399812,47.98510196,89980,2,2 izbový byt,61,80.8
18.05080864,48.30877275,124990,2,2 izbový byt,45,71.8
18.05095884,48.30874421,159990,3,3 izbový byt,60,71.8
18.1919063,47.8735911,78000,3,3 izbový byt,62,85.7
18.53643393,47.98291313,81180,3,3 izbový byt,94,107.2
18.53643393,47.98291313,64780,2,2 izbový byt,70,107.2
18.53643393,47.98291313,73390,3,3 izbový byt,83,107.2
17.8423874,48.1357201,130000,3,3 izbový byt,88,54.1
19.79737,48.72121,88000,3,3 izbový byt,64,208
18.3976342,48.3832287,93500,3,3 izbový byt,59,98.7
18.1640649,47.9860672,129000,4,4 izbový byt,80,80
18.0516667,47.8513889,58000,2,2 izbový byt,59,77.1
18.1677779,47.9902754,129000,4,4 izbový byt,80,80.2
18.3823403,48.3861433,70000,1,1 izbový byt,38,97.7
18.60921979,48.20595662,116000,3,3 izbový byt,82,111.1
18.6011482,48.2192923,127000,4,4 izbový byt,96,110.6
18.9440039,48.0694292,59000,3,3 izbový byt,61,136.1
18.3044639,48.4126494,84990,2,2 izbový byt,60,93
18.3044639,48.4126494,84990,2,2 izbový byt,60,93
18.3044639,48.4126494,77490,3,3 izbový byt,64,93
18.3044639,48.4126494,77490,3,3 izbový byt,64,93
18.06472,48.3046285,123500,2,2 izbový byt,64,72.7
18.086038,48.3128725,179000,3,3 izbový byt,79,74.4
18.1684247,47.9805569,73999,1,1 izbový byt,36,80.5
18.0516667,47.8513889,69800,2,2 izbový byt,59,77.1
18.1104009,48.3109772,160000,3,3 izbový byt,61,76.1
18.0737317,48.294028,123990,2,2 izbový byt,68,73.1
18.1571098,47.9881643,73300,1,1 izbový byt,35,79.5
18.1787555,48.5588946,117500,3,3 izbový byt,62,91.2
18.1571098,47.9881643,119000,3,3 izbový byt,84,79.5
18.0652372,48.3064073,138500,2,2 izbový byt,64,72.8
18.1284782,47.7624889,99000,3,3 izbový byt,62,86.7
18.1464436,47.9892036,143000,3,3 izbový byt,80,78.7
18.086038,48.3128725,134900,3,3 izbový byt,82,74.4
17.884183,48.148724,148000,3,3 izbový byt,85,57.2
18.086038,48.3128725,133000,3,3 izbový byt,85,74.4
17.884183,48.148724,163000,3,3 izbový byt,108,57.2
18.6011482,48.2192923,61000,1,1 izbový byt,38,110.6
18.172544,48.5534332,94980,3,3 izbový byt,78,90.5
17.8806743,48.1466054,110000,2,2 izbový byt,63,56.9
18.12358456,47.76197367,77900,3,3 izbový byt,65,86.4
18.0708655,48.0405771,88900,2,2 izbový byt,45,72.1
18.159002,47.981148,107000,3,3 izbový byt,65,79.8
18.1805322,48.5583294,79000,1,1 izbový byt,36,91.3
18.1061682,47.769355,52000,1,1 izbový byt,28,84.9
18.1633401,47.9837103,139000,3,3 izbový byt,77,80
18.7204192,47.7987129,150000,3,3 izbový byt,72,125.6
18.17399812,47.98510196,89980,2,2 izbový byt,61,80.8
18.06472,48.3046285,138000,3,3 izbový byt,84,72.7
18.6011482,48.2192923,99911,3,3 izbový byt,74,110.6
18.6011482,48.2192923,115000,3,3 izbový byt,77,110.6
18.1949767,47.8825282,77999,3,3 izbový byt,82,85.6
18.1841522,48.5589251,128000,3,3 izbový byt,75,91.5
18.6011482,48.2192923,75000,2,2 izbový byt,48,110.6
18.1571098,47.9881643,97000,2,2 izbový byt,52,79.5
18.1640649,47.9860672,97000,2,2 izbový byt,62,80
18.1106164,47.7631879,89900,3,3 izbový byt,70,85.5
18.3912685,48.3851703,106953,2,2 izbový byt,56,98.3
18.3912685,48.3851703,65222,1,1 izbový byt,34,98.3
18.3912685,48.3851703,121856,3,3 izbový byt,64,98.3
18.60398412,48.21748873,115000,4,4 izbový byt,81,110.8
18.0773656,48.3100956,161900,2,2 izbový byt,54,73.7
18.1834665,48.5651119,83000,2,2 izbový byt,64,91.8
18.6031332,48.2071768,82000,3,3 izbový byt,73,110.7
18.1007541,48.3158535,149900,3,3 izbový byt,76,75.6
18.16715956,47.99186752,74000,1,1 izbový byt,36,80.1
18.0586813,48.2962328,139000,3,3 izbový byt,70,72
18.1640649,47.9860672,179800,2,2 izbový byt,67,80
18.1718423,47.9898979,113000,3,3 izbový byt,77,80.5
18.1803003,47.996071,86000,2,2 izbový byt,61,81
18.5984375,48.217424,88000,3,3 izbový byt,68,110.4
18.6011482,48.2192923,82000,3,3 izbový byt,64,110.6
18.9483762,48.0697748,55000,2,2 izbový byt,59,136.5
18.1639703,47.9911285,105000,2,2 izbový byt,66,79.9
18.5313725,48.2890699,80000,2,2 izbový byt,55,106.3
18.6011482,48.2192923,135000,3,3 izbový byt,90,110.6
18.1294132,47.7625785,81000,3,3 izbový byt,58,86.8
18.0516667,47.8513889,95000,3,3 izbový byt,65,77.1
18.1779576,48.5545602,260000,4,4 izbový byt,135,90.9
18.1004203,48.3285539,130000,2,2 izbový byt,44,75.9
18.1841522,48.5589251,105000,3,3 izbový byt,72,91.5
18.1571098,47.9881643,125000,3,3 izbový byt,84,79.5
18.6004032,48.2156734,87000,2,2 izbový byt,65,110.5
18.6248542,48.2163984,88000,3,3 izbový byt,79,112.3
18.136429,47.7619112,86000,4,4 izbový byt,83,87.3
17.9867626,47.9241583,84000,3,3 izbový byt,83,69.4
18.5803929,47.9233703,59000,3,3 izbový byt,69,111.8
18.6011482,48.2192923,94000,3,3 izbový byt,67,110.6
18.6011482,48.2192923,105000,3,3 izbový byt,64,110.6
18.7204192,47.7987129,147990,3,3 izbový byt,68,125.6
18.1639703,47.9911285,90000,2,2 izbový byt,65,79.9
18.9440039,48.0694292,77000,3,3 izbový byt,70,136.1
18.0516667,47.8513889,79900,3,3 izbový byt,63,77.1
18.1711826,48.5583646,121980,3,3 izbový byt,77,90.7
18.6011482,48.2192923,135000,4,4 izbový byt,99,110.6
18.171697,48.5584441,114990,4,4 izbový byt,90,90.7
18.0987287,48.53450436,114990,4,4 izbový byt,90,84.7
18.171697,48.5584441,63000,1,1 izbový byt,32,90.7
18.6461403,47.7777968,66900,1,1 izbový byt,37,121.2
18.170141,47.9847096,94900,3,3 izbový byt,62,80.5
18.1841522,48.5589251,149990,4,4 izbový byt,98,91.5
18.6461403,47.7777968,110000,4,4 izbový byt,98,121.2
18.05095884,48.30874421,162490,3,3 izbový byt,57,71.8
18.1547116,47.9813601,111500,3,3 izbový byt,83,79.5
18.1571098,47.9881643,98900,3,3 izbový byt,69,79.5
18.6011482,48.2192923,113000,4,4 izbový byt,82,110.6
18.6011482,48.2192923,97000,3,3 izbový byt,78,110.6
18.6011482,48.2192923,68000,1,1 izbový byt,35,110.6
18.6011482,48.2192923,90000,2,2 izbový byt,62,110.6
18.1571098,47.9881643,127000,3,3 izbový byt,85,79.5
18.1571098,47.9881643,75500,1,1 izbový byt,36,79.5
18.5986478,48.2127921,63000,2,2 izbový byt,51,110.4
18.0600531,48.3005646,129500,2,2 izbový byt,68,72.2
18.0516667,47.8513889,74900,3,3 izbový byt,58,77.1
18.9462184,48.0782758,70000,3,3 izbový byt,81,136.2
18.6103948,48.2081044,93000,3,3 izbový byt,72,111.2
18.1563161,47.9797862,130000,3,3 izbový byt,74,79.6
18.1640649,47.9860672,138000,4,4 izbový byt,83,80
18.0617735,48.298589,139900,3,3 izbový byt,72,72.3
18.06472,48.3046285,130000,2,2 izbový byt,64,72.7
18.612751,48.2037717,99990,2,2 izbový byt,67,111.3
18.086038,48.3128725,181000,3,3 izbový byt,80,74.4
18.0617735,48.298589,139900,3,3 izbový byt,72,72.3
18.06472,48.3046285,130000,2,2 izbový byt,64,72.7
18.612751,48.2037717,99990,2,2 izbový byt,67,111.3
18.086038,48.3128725,181000,3,3 izbový byt,80,74.4
18.1640649,47.9860672,75000,1,1 izbový byt,36,80
18.5955678,48.2132122,113000,3,3 izbový byt,67,110.1
18.1787555,48.5588946,94980,3,3 izbový byt,59,91.2
18.0516667,47.8513889,79900,3,3 izbový byt,95,77.1
18.6011482,48.2192923,65500,1,1 izbový byt,36,110.6
18.0516667,47.8513889,77990,3,3 izbový byt,72,77.1
18.1105714,48.3137191,147500,3,3 izbový byt,84,76.2
18.1571098,47.9881643,134000,3,3 izbový byt,82,79.5
18.9440039,48.0694292,83000,4,4 izbový byt,90,136.1
18.1639703,47.9911285,139900,3,3 izbový byt,78,79.9
18.1290125,47.9837954,113000,4,3 izbový byt,84,77.6
